index,train_type
5869,0
7491,0
1290,0
386,0
1238,0
16609,0
1085,0
18379,0
2872,0
13271,0
10897,0
2183,0
11488,0
7403,0
2626,0
6976,0
11998,0
1024,0
16876,0
2555,0
7831,0
11848,0
8074,0
1785,0
8697,0
3507,0
1772,0
12550,0
11578,0
9008,0
438,0
5628,0
9969,0
13157,0
12561,0
1074,0
3326,0
12954,0
9071,0
9300,0
8178,0
19223,0
18892,0
16054,0
828,0
19866,0
8845,0
18701,0
7576,0
788,0
9639,0
2323,0
5933,0
17275,0
18213,0
10364,0
6356,0
1498,0
17975,0
1190,0
8962,0
18557,0
19445,0
11921,0
7858,0
8064,0
16460,0
15771,0
10587,0
10894,0
9218,0
18846,0
2133,0
11272,0
439,0
18045,0
18070,0
2801,0
15846,0
19313,0
18987,0
11518,0
6171,0
3448,0
18183,0
8905,0
7788,0
3414,0
8630,0
11699,0
2392,0
734,0
12373,0
2403,0
19043,0
9221,0
11807,0
18845,0
8053,0
10736,0
18654,0
1406,0
6668,0
9315,0
1584,0
18294,0
19023,0
12411,0
6700,0
1201,0
10118,0
6969,0
210,0
664,0
5683,0
7376,0
5508,0
16456,0
19706,0
12371,0
3553,0
8577,0
17315,0
12447,0
9331,0
18629,0
19954,0
7468,0
6990,0
10597,0
1734,0
2242,0
9999,0
898,0
6352,0
17095,0
16045,0
1349,0
7306,0
3575,0
12669,0
1540,0
492,0
6840,0
7331,0
3590,0
453,0
1261,0
1740,0
132,0
846,0
2430,0
15864,0
13071,0
49,0
11717,0
8884,0
7869,0
19398,0
10940,0
10180,0
17,0
10451,0
15749,0
15707,0
13216,0
457,0
19758,0
8069,0
1035,0
16387,0
792,0
9462,0
19925,0
10911,0
17190,0
74,0
1466,0
9472,0
5776,0
17436,0
16224,0
11021,0
11810,0
8371,0
3210,0
19495,0
18152,0
18003,0
6750,0
10548,0
18149,0
958,0
10680,0
6246,0
17222,0
11808,0
10205,0
2245,0
6857,0
6423,0
19702,0
5585,0
12403,0
6042,0
7628,0
7037,0
833,0
10448,0
3282,0
10721,0
10459,0
3495,0
287,0
12929,0
16734,0
18515,0
3376,0
10323,0
10873,0
19018,0
17771,0
13362,0
175,0
10083,0
16640,0
7471,0
12558,0
8215,0
7732,0
2426,0
12118,0
19770,0
10058,0
602,0
6732,0
5436,0
12991,0
10942,0
19419,0
13141,0
1546,0
18655,0
6686,0
13225,0
12016,0
604,0
8060,0
9129,0
2469,0
5986,0
12300,0
8701,0
1678,0
7446,0
9487,0
12003,0
16405,0
17870,0
220,0
13302,0
11752,0
19790,0
13275,0
6578,0
16029,0
11834,0
645,0
19880,0
6223,0
9567,0
6237,0
10790,0
11293,0
17510,0
536,0
3491,0
783,0
400,0
17777,0
8819,0
13084,0
10473,0
18226,0
5457,0
7239,0
7960,0
1257,0
11038,0
9628,0
15797,0
5872,0
116,0
5835,0
6152,0
382,0
9525,0
2512,0
12035,0
11234,0
11214,0
3290,0
8612,0
6581,0
1286,0
7948,0
3445,0
6904,0
2443,0
87,0
3261,0
17873,0
1793,0
8381,0
18967,0
7882,0
11356,0
3501,0
5849,0
796,0
15720,0
16237,0
16967,0
6225,0
12633,0
16123,0
13370,0
17589,0
16427,0
17050,0
12443,0
18635,0
18605,0
10841,0
18805,0
7355,0
19184,0
6357,0
13023,0
3057,0
10328,0
12189,0
9446,0
7666,0
9110,0
5703,0
12979,0
9804,0
16020,0
16616,0
3547,0
9332,0
15913,0
6123,0
18346,0
19836,0
18323,0
8167,0
2273,0
7236,0
18772,0
6198,0
6219,0
1886,0
16958,0
8635,0
10780,0
6242,0
6115,0
12488,0
3008,0
5807,0
10177,0
2860,0
2345,0
18360,0
15933,0
15929,0
18614,0
19578,0
12497,0
2007,0
2854,0
3061,0
19317,0
16851,0
3053,0
13278,0
19913,0
16249,0
18934,0
6058,0
16428,0
5957,0
6280,0
10834,0
13273,0
12201,0
11760,0
12385,0
3263,0
12126,0
2498,0
10913,0
3172,0
10759,0
17584,0
10066,0
5481,0
325,0
16764,0
943,0
1438,0
5579,0
11542,0
7367,0
7404,0
19643,0
13340,0
10438,0
9830,0
5879,0
2047,0
119,0
15708,0
10478,0
8145,0
204,0
8205,0
6377,0
11798,0
5431,0
16563,0
19898,0
7705,0
17941,0
11063,0
7004,0
9262,0
2097,0
6477,0
11364,0
17493,0
6081,0
11656,0
8691,0
10298,0
9236,0
13105,0
16370,0
13101,0
9114,0
9185,0
9515,0
17279,0
394,0
8121,0
15925,0
8710,0
2463,0
10709,0
1195,0
12183,0
7091,0
1178,0
11657,0
17188,0
1235,0
429,0
10613,0
6262,0
11596,0
611,0
17650,0
11922,0
16956,0
8965,0
18763,0
16688,0
5750,0
9411,0
1433,0
6851,0
16906,0
6888,0
13259,0
19563,0
8114,0
11526,0
17021,0
12640,0
5688,0
910,0
8291,0
11734,0
9731,0
13117,0
16751,0
10365,0
5639,0
16716,0
11426,0
5671,0
11507,0
6286,0
2621,0
19599,0
9108,0
12424,0
7019,0
19235,0
1057,0
8631,0
10407,0
951,0
6103,0
16619,0
7877,0
16162,0
9575,0
6439,0
19007,0
17093,0
1577,0
10925,0
2389,0
12089,0
13224,0
18445,0
1268,0
628,0
2818,0
9428,0
10167,0
11677,0
5744,0
12428,0
12501,0
5948,0
19146,0
11910,0
13251,0
9516,0
2611,0
1556,0
7817,0
10862,0
19927,0
8843,0
12372,0
44,0
2773,0
17185,0
8648,0
17446,0
12180,0
5563,0
7415,0
18358,0
229,0
9767,0
19884,0
2635,0
16026,0
6795,0
390,0
9972,0
12601,0
17164,0
12471,0
7532,0
12294,0
7933,0
2938,0
18924,0
8105,0
16485,0
19210,0
9115,0
2588,0
2582,0
3170,0
1152,0
12213,0
1946,0
1742,0
7623,0
18667,0
8833,0
10686,0
16176,0
15777,0
15997,0
6803,0
5581,0
10163,0
11095,0
8474,0
18643,0
7282,0
1186,0
11574,0
5434,0
18486,0
8293,0
1171,0
6285,0
7201,0
19201,0
10553,0
346,0
2451,0
11033,0
17943,0
11143,0
10020,0
16170,0
17705,0
3393,0
8166,0
2688,0
9814,0
1774,0
16471,0
1034,0
18201,0
2941,0
91,0
16878,0
16837,0
19547,0
12288,0
5573,0
11052,0
10782,0
8806,0
11083,0
11051,0
15965,0
10678,0
16509,0
11486,0
16612,0
737,0
65,0
2707,0
7580,0
12834,0
2538,0
17066,0
2847,0
2837,0
7284,0
18960,0
18247,0
18879,0
8001,0
6608,0
10254,0
19388,0
11381,0
5947,0
13116,0
18517,0
5946,0
403,0
11068,0
9912,0
2979,0
16334,0
8147,0
1954,0
9905,0
8056,0
6282,0
6213,0
10579,0
19872,0
8973,0
2258,0
12850,0
12204,0
12736,0
16411,0
7652,0
19726,0
8609,0
17639,0
3033,0
200,0
5952,0
11940,0
7,0
8131,0
10334,0
9399,0
3267,0
3185,0
17303,0
11569,0
10152,0
15650,0
12277,0
16997,0
1697,0
11027,0
11551,0
12668,0
10388,0
7036,0
10314,0
16173,0
1270,0
16010,0
17393,0
2167,0
10937,0
16213,0
9242,0
1816,0
16429,0
17403,0
9167,0
18076,0
6385,0
12483,0
9468,0
5489,0
18559,0
5555,0
11110,0
7012,0
7643,0
2008,0
482,0
10718,0
16481,0
19492,0
5854,0
7974,0
17224,0
9314,0
139,0
380,0
7535,0
2466,0
6577,0
16732,0
11384,0
10656,0
663,0
17308,0
17571,0
13368,0
11947,0
18078,0
19807,0
7829,0
19433,0
11422,0
19185,0
17337,0
893,0
3291,0
16817,0
2049,0
11938,0
13034,0
17876,0
10539,0
11879,0
6414,0
3278,0
1140,0
9870,0
10007,0
8853,0
1644,0
8357,0
12110,0
6566,0
1933,0
11662,0
19516,0
12677,0
18211,0
6550,0
15958,0
8836,0
3087,0
8841,0
11900,0
17684,0
8661,0
12825,0
19848,0
17179,0
19839,0
15730,0
9350,0
13388,0
11587,0
6129,0
10412,0
7722,0
10746,0
6733,0
17126,0
2821,0
318,0
3150,0
5541,0
17967,0
2755,0
9170,0
15739,0
7084,0
8880,0
10989,0
17797,0
6810,0
9029,0
7441,0
7880,0
2580,0
6208,0
5547,0
3348,0
570,0
11085,0
18693,0
126,0
2778,0
6160,0
2320,0
11500,0
19225,0
2411,0
6650,0
18876,0
7811,0
8414,0
10416,0
7812,0
2442,0
5507,0
5566,0
12751,0
17860,0
6339,0
6562,0
17230,0
67,0
965,0
8089,0
5501,0
7803,0
17335,0
11823,0
5881,0
9405,0
12184,0
19811,0
9594,0
16000,0
16044,0
7874,0
6490,0
18461,0
440,0
18083,0
12985,0
6527,0
19940,0
16042,0
11321,0
3584,0
11842,0
2906,0
16805,0
10720,0
6912,0
6510,0
19180,0
1262,0
2803,0
16735,0
16882,0
10426,0
8385,0
10109,0
12684,0
11659,0
12251,0
19657,0
17362,0
18283,0
17827,0
18200,0
986,0
9668,0
11854,0
17082,0
6077,0
6027,0
15924,0
16664,0
10120,0
7499,0
822,0
6343,0
6,0
11287,0
10869,0
3078,0
11305,0
17532,0
18787,0
7842,0
16713,0
8677,0
5494,0
18473,0
9503,0
11917,0
11636,0
13344,0
11943,0
16629,0
5537,0
18163,0
5613,0
2668,0
11979,0
9237,0
7079,0
9338,0
10853,0
16404,0
1790,0
9081,0
414,0
16881,0
17088,0
11410,0
8642,0
17137,0
1451,0
10405,0
10717,0
5587,0
16024,0
10064,0
12873,0
9621,0
6260,0
16761,0
8945,0
9290,0
6148,0
2064,0
18471,0
8047,0
2827,0
17471,0
17718,0
854,0
16469,0
9761,0
10621,0
7699,0
11972,0
2233,0
11202,0
15910,0
6854,0
13024,0
11280,0
7366,0
15590,0
16543,0
12987,0
1719,0
5400,0
6019,0
16918,0
644,0
17888,0
2177,0
9826,0
12012,0
9904,0
19458,0
10275,0
15618,0
343,0
8604,0
6821,0
10240,0
10712,0
8367,0
18829,0
3226,0
19674,0
6031,0
18791,0
18665,0
5788,0
16068,0
3576,0
18543,0
17983,0
9717,0
13175,0
7949,0
19824,0
18850,0
11805,0
19620,0
2017,0
7425,0
10366,0
8579,0
18268,0
1938,0
7573,0
8169,0
1386,0
10301,0
7046,0
11059,0
8439,0
17227,0
16066,0
9819,0
8256,0
18645,0
9161,0
12738,0
1004,0
16857,0
980,0
3192,0
6800,0
9244,0
101,0
2525,0
11528,0
10130,0
13124,0
19029,0
2262,0
3144,0
7584,0
8350,0
3251,0
16901,0
11058,0
19471,0
2627,0
9816,0
18744,0
7460,0
5726,0
18511,0
5875,0
18004,0
3093,0
7942,0
11980,0
18272,0
1476,0
16636,0
2080,0
17690,0
1365,0
2208,0
15860,0
19166,0
1265,0
16239,0
16461,0
11336,0
9866,0
9212,0
15648,0
9135,0
10131,0
19936,0
6106,0
10566,0
15595,0
16384,0
16658,0
1435,0
348,0
6076,0
5966,0
2497,0
7631,0
2681,0
11427,0
19221,0
7560,0
12836,0
17070,0
7769,0
9563,0
2185,0
8219,0
733,0
6774,0
2920,0
1382,0
2625,0
7317,0
3337,0
8839,0
158,0
9979,0
17968,0
12621,0
13235,0
16491,0
10991,0
11557,0
11986,0
18392,0
17236,0
16017,0
16155,0
191,0
19567,0
6611,0
7030,0
17340,0
11312,0
16685,0
10184,0
1711,0
16332,0
10457,0
15609,0
1757,0
8077,0
11088,0
19935,0
47,0
3152,0
17177,0
18483,0
17745,0
1494,0
8749,0
6244,0
12930,0
3358,0
8453,0
8051,0
18137,0
10784,0
15799,0
18448,0
9476,0
1078,0
7909,0
18893,0
1456,0
19736,0
7895,0
9357,0
16914,0
16622,0
8411,0
18382,0
3194,0
582,0
19488,0
3308,0
6325,0
11785,0
3544,0
16373,0
9099,0
1387,0
19572,0
3362,0
7762,0
3071,0
10025,0
15620,0
6251,0
12969,0
2479,0
17563,0
8450,0
12262,0
335,0
3220,0
9080,0
471,0
11176,0
1272,0
8495,0
13229,0
11515,0
1123,0
3005,0
16575,0
18066,0
17519,0
10385,0
3316,0
6417,0
8379,0
12128,0
9603,0
3530,0
2110,0
13384,0
7092,0
18210,0
2917,0
3275,0
7188,0
9491,0
8573,0
10094,0
16663,0
190,0
11934,0
11186,0
7703,0
18970,0
8065,0
6950,0
7598,0
9155,0
19015,0
13165,0
12413,0
6865,0
3540,0
8720,0
857,0
17701,0
13066,0
3457,0
18942,0
16692,0
1850,0
8022,0
18299,0
8370,0
10591,0
7525,0
7300,0
16686,0
2327,0
16645,0
6603,0
11383,0
2246,0
10055,0
18752,0
9716,0
90,0
3447,0
717,0
7234,0
17434,0
9031,0
960,0
2107,0
19090,0
2930,0
7827,0
6050,0
6413,0
12774,0
6421,0
17524,0
5438,0
12697,0
3321,0
7233,0
6622,0
9459,0
5783,0
5903,0
5733,0
17930,0
6515,0
2739,0
2375,0
11416,0
1291,0
13319,0
10693,0
18348,0
3369,0
19427,0
9959,0
8977,0
909,0
17464,0
17927,0
6873,0
10723,0
9194,0
8824,0
8847,0
5449,0
3564,0
19196,0
16844,0
18286,0
2068,0
8094,0
5927,0
9390,0
10210,0
7956,0
11837,0
12389,0
2294,0
17528,0
8300,0
19231,0
11550,0
17401,0
7981,0
10057,0
2452,0
7298,0
236,0
11759,0
13310,0
8471,0
19587,0
1713,0
17158,0
7853,0
16244,0
5731,0
8713,0
19889,0
18925,0
13239,0
5983,0
3352,0
10329,0
5721,0
9017,0
11682,0
12306,0
17372,0
5646,0
1405,0
3018,0
5619,0
6056,0
1895,0
12261,0
6390,0
6311,0
12200,0
1586,0
2662,0
18101,0
7991,0
18383,0
15873,0
1432,0
17940,0
17962,0
7011,0
10262,0
12132,0
11375,0
16532,0
5531,0
18097,0
18080,0
2644,0
9013,0
17001,0
2472,0
16518,0
8926,0
11621,0
17798,0
436,0
1125,0
16832,0
2090,0
11219,0
16040,0
6961,0
6061,0
6967,0
424,0
3247,0
7224,0
8337,0
10662,0
1104,0
15694,0
18965,0
1881,0
9205,0
2940,0
7204,0
10930,0
18801,0
17159,0
7568,0
8138,0
9862,0
10602,0
2680,0
7990,0
2508,0
9207,0
19591,0
11644,0
6813,0
17906,0
9057,0
7182,0
19127,0
12632,0
5746,0
18279,0
10962,0
3558,0
1685,0
6277,0
2696,0
9840,0
6095,0
3573,0
19875,0
8874,0
11600,0
1417,0
5571,0
18134,0
99,0
6614,0
16006,0
15859,0
9658,0
12038,0
1767,0
11196,0
16684,0
9582,0
8617,0
7358,0
2908,0
7997,0
18388,0
7401,0
11022,0
19565,0
1872,0
16351,0
12970,0
9967,0
11154,0
9125,0
8267,0
12343,0
17580,0
12074,0
18901,0
3051,0
10172,0
18716,0
8354,0
1724,0
7819,0
7571,0
10078,0
2991,0
11310,0
12939,0
8343,0
11194,0
2545,0
1454,0
9490,0
19280,0
13276,0
3223,0
872,0
16651,0
6816,0
1367,0
7294,0
12951,0
10777,0
8646,0
2814,0
13326,0
201,0
1635,0
10147,0
3198,0
11053,0
16530,0
8461,0
17419,0
363,0
5787,0
6695,0
1615,0
17517,0
6332,0
19132,0
10809,0
1037,0
2102,0
17127,0
18907,0
7608,0
15806,0
2740,0
2967,0
2031,0
12227,0
1487,0
7114,0
16525,0
8480,0
9327,0
18002,0
1564,0
2325,0
11811,0
17790,0
395,0
1716,0
19422,0
7922,0
6565,0
6200,0
18708,0
16776,0
19730,0
15701,0
7825,0
5612,0
12537,0
11245,0
1446,0
480,0
18692,0
18578,0
2404,0
12799,0
5654,0
301,0
12593,0
9072,0
10465,0
6447,0
2610,0
19439,0
18440,0
19219,0
17979,0
2838,0
18518,0
6540,0
6757,0
16371,0
6928,0
9884,0
11036,0
18795,0
10978,0
8986,0
5730,0
11901,0
9431,0
17247,0
13118,0
17977,0
17376,0
8972,0
19630,0
18933,0
16720,0
3035,0
1655,0
834,0
18712,0
8960,0
12220,0
321,0
11178,0
7111,0
10655,0
16288,0
6404,0
19467,0
19683,0
17278,0
2415,0
11183,0
10530,0
6403,0
15928,0
877,0
18278,0
16816,0
18196,0
3383,0
6473,0
16119,0
9093,0
6570,0
19548,0
16,0
1305,0
2723,0
10247,0
2560,0
2350,0
17824,0
19539,0
18373,0
13203,0
12759,0
7291,0
12339,0
11631,0
2831,0
9636,0
10948,0
17836,0
10799,0
2633,0
19585,0
18177,0
6681,0
945,0
11627,0
2470,0
7566,0
11962,0
19921,0
11529,0
15665,0
437,0
7586,0
5786,0
451,0
11397,0
51,0
9454,0
81,0
17104,0
11365,0
366,0
18538,0
6676,0
12383,0
12980,0
11201,0
9851,0
18357,0
13373,0
7038,0
748,0
12337,0
11134,0
7986,0
9375,0
13038,0
18510,0
8187,0
5893,0
8210,0
9148,0
11585,0
17812,0
2990,0
3402,0
12356,0
2863,0
15681,0
5475,0
9372,0
488,0
16557,0
2488,0
7304,0
10990,0
12009,0
535,0
8493,0
13245,0
3088,0
13374,0
12449,0
10371,0
3260,0
12080,0
858,0
3551,0
19828,0
5925,0
16702,0
1862,0
12749,0
10535,0
10571,0
18571,0
18476,0
11125,0
19393,0
979,0
5801,0
2959,0
1796,0
9023,0
8517,0
3324,0
8528,0
18969,0
16215,0
12874,0
18038,0
6422,0
567,0
17238,0
16139,0
17711,0
10443,0
12064,0
10125,0
3296,0
8269,0
19555,0
2099,0
2035,0
17725,0
5403,0
2733,0
11257,0
5908,0
12563,0
3241,0
2501,0
7148,0
2458,0
416,0
12365,0
2936,0
17687,0
6551,0
2397,0
7998,0
11782,0
3505,0
16986,0
2809,0
7202,0
7671,0
3225,0
1396,0
19649,0
17508,0
18029,0
16744,0
16091,0
19860,0
5785,0
970,0
12573,0
11120,0
19503,0
9975,0
10735,0
2169,0
18396,0
17710,0
18498,0
6706,0
16583,0
8739,0
12942,0
925,0
3239,0
7195,0
17381,0
19442,0
18214,0
11895,0
17994,0
3411,0
2721,0
8582,0
15891,0
1044,0
5658,0
7407,0
3219,0
6436,0
11010,0
7430,0
1115,0
18312,0
11978,0
11517,0
10325,0
9976,0
12881,0
19714,0
6604,0
9796,0
11465,0
17507,0
2190,0
10463,0
8030,0
12173,0
9555,0
375,0
18646,0
12721,0
15778,0
10634,0
5741,0
6660,0
5941,0
7383,0
19561,0
76,0
8645,0
19769,0
2491,0
19785,0
19145,0
372,0
273,0
8492,0
19603,0
2289,0
9502,0
19788,0
1908,0
8822,0
9234,0
18356,0
1063,0
8262,0
7529,0
10486,0
11207,0
9526,0
2711,0
12391,0
3075,0
12156,0
6720,0
9231,0
7385,0
11322,0
1327,0
15625,0
10394,0
10414,0
3552,0
12255,0
9797,0
3124,0
2227,0
19903,0
17077,0
10003,0
16287,0
2357,0
6941,0
6872,0
6844,0
11982,0
8722,0
10955,0
1856,0
2252,0
6300,0
16746,0
12707,0
10537,0
6269,0
2160,0
9531,0
12221,0
17248,0
11552,0
3256,0
9317,0
2075,0
16936,0
12676,0
15887,0
11258,0
17920,0
7068,0
3560,0
3293,0
10939,0
17284,0
17241,0
16398,0
9416,0
3438,0
8126,0
16996,0
3310,0
18052,0
7220,0
17529,0
3335,0
10253,0
16660,0
6568,0
19049,0
3177,0
15979,0
16750,0
17367,0
16811,0
19375,0
11223,0
9629,0
12348,0
19672,0
10012,0
2974,0
3463,0
6721,0
16036,0
16097,0
1164,0
12823,0
19188,0
248,0
7465,0
8595,0
10902,0
7208,0
18633,0
16711,0
5678,0
2867,0
17246,0
2209,0
12478,0
10565,0
2701,0
3589,0
555,0
6195,0
2226,0
18768,0
10761,0
19336,0
12572,0
18524,0
9588,0
17663,0
2660,0
7238,0
11566,0
6015,0
1736,0
177,0
2594,0
18234,0
12387,0
7452,0
11875,0
11524,0
16391,0
11827,0
3003,0
2686,0
9847,0
635,0
17821,0
2319,0
3485,0
8009,0
6812,0
9613,0
7672,0
2752,0
18041,0
11024,0
18240,0
9232,0
866,0
2678,0
18904,0
17676,0
6492,0
2667,0
5826,0
18252,0
19392,0
17565,0
10575,0
6898,0
6274,0
6386,0
78,0
17138,0
16755,0
18366,0
16973,0
6692,0
9509,0
16752,0
1608,0
17996,0
8792,0
7031,0
2772,0
9418,0
10506,0
16246,0
9083,0
7606,0
10175,0
19309,0
7143,0
17889,0
1054,0
12392,0
399,0
17344,0
3191,0
1935,0
6987,0
18400,0
8044,0
311,0
6463,0
7746,0
7034,0
5509,0
5977,0
19559,0
11630,0
12685,0
7875,0
17197,0
8016,0
17628,0
12018,0
8522,0
12789,0
1957,0
6192,0
16579,0
15691,0
8755,0
8532,0
17165,0
10402,0
10533,0
541,0
5944,0
8993,0
16345,0
419,0
17661,0
18961,0
12723,0
13296,0
10212,0
19143,0
16037,0
18922,0
10650,0
2159,0
19366,0
11603,0
19886,0
17817,0
8556,0
11316,0
9084,0
1019,0
2670,0
167,0
12902,0
12538,0
16205,0
12813,0
19671,0
9253,0
2557,0
8988,0
619,0
17062,0
16809,0
7484,0
18558,0
16067,0
10297,0
3237,0
2453,0
11230,0
19957,0
12782,0
8759,0
18786,0
8912,0
2902,0
6184,0
9859,0
15946,0
790,0
17636,0
16269,0
19416,0
18250,0
8891,0
1219,0
18832,0
478,0
8376,0
392,0
7123,0
19289,0
9248,0
19688,0
16714,0
169,0
6524,0
17271,0
11041,0
9624,0
16394,0
12883,0
18733,0
187,0
2727,0
10293,0
754,0
16295,0
19653,0
1950,0
18954,0
545,0
17779,0
9784,0
3195,0
9849,0
15890,0
13050,0
647,0
16933,0
11828,0
9119,0
17014,0
10865,0
2048,0
2338,0
10542,0
7754,0
7822,0
11131,0
3301,0
15757,0
10289,0
16904,0
12068,0
1028,0
2841,0
18170,0
16780,0
10300,0
6943,0
11215,0
19873,0
19490,0
17309,0
1283,0
5572,0
2576,0
13204,0
3496,0
3142,0
7290,0
7177,0
17993,0
10857,0
19430,0
7549,0
9402,0
1907,0
5611,0
5999,0
17209,0
15602,0
759,0
7966,0
16499,0
11540,0
12868,0
3420,0
1555,0
10827,0
16950,0
940,0
1813,0
12021,0
18030,0
9701,0
11965,0
5484,0
16301,0
12027,0
57,0
1601,0
19973,0
2354,0
10603,0
18773,0
566,0
15936,0
9689,0
6906,0
151,0
9414,0
1132,0
11830,0
8782,0
12938,0
5931,0
18053,0
1008,0
13288,0
17081,0
8705,0
10848,0
1176,0
2329,0
18896,0
8597,0
282,0
6648,0
7495,0
5701,0
902,0
13286,0
17360,0
17869,0
5452,0
15731,0
8840,0
6471,0
6866,0
11282,0
17763,0
16520,0
11175,0
12264,0
7509,0
8226,0
19066,0
18138,0
16399,0
12480,0
5455,0
6395,0
10331,0
1921,0
5424,0
17782,0
17187,0
19343,0
8531,0
18695,0
8545,0
18015,0
11301,0
516,0
17737,0
13088,0
9058,0
11593,0
6182,0
1511,0
6645,0
19006,0
6954,0
7437,0
9820,0
3595,0
16589,0
5831,0
12076,0
7848,0
16099,0
6425,0
6298,0
16523,0
9474,0
13190,0
17846,0
18403,0
16041,0
12835,0
16151,0
11576,0
2421,0
11704,0
11454,0
5516,0
524,0
18026,0
19030,0
1668,0
6796,0
1260,0
16573,0
1101,0
345,0
11412,0
6060,0
18729,0
18796,0
11773,0
17107,0
657,0
3499,0
19057,0
1080,0
19195,0
2650,0
7782,0
1364,0
5895,0
13017,0
1558,0
7399,0
11146,0
12004,0
2168,0
9382,0
19851,0
7716,0
1902,0
7862,0
9591,0
5559,0
7444,0
18566,0
16891,0
12645,0
16016,0
166,0
1213,0
5601,0
11362,0
11074,0
6647,0
17027,0
10186,0
11846,0
12153,0
821,0
2332,0
2101,0
19862,0
15898,0
18660,0
11435,0
17292,0
11663,0
10831,0
10607,0
18952,0
16826,0
1592,0
16955,0
18087,0
3396,0
11270,0
10573,0
3549,0
12545,0
16971,0
16364,0
16756,0
8773,0
11445,0
8838,0
2992,0
16994,0
3459,0
19149,0
19689,0
8209,0
415,0
11713,0
11184,0
15746,0
16085,0
15963,0
10977,0
1169,0
16286,0
18094,0
10521,0
3390,0
2286,0
17678,0
6348,0
17599,0
1496,0
19129,0
1297,0
8358,0
10811,0
18722,0
8029,0
16797,0
10183,0
7229,0
8443,0
13044,0
1388,0
15764,0
10019,0
7700,0
1750,0
3384,0
19372,0
17721,0
7772,0
16070,0
16940,0
11651,0
13223,0
8901,0
1127,0
9977,0
16813,0
6151,0
8106,0
799,0
11298,0
1537,0
9443,0
222,0
19072,0
18579,0
5565,0
1394,0
19558,0
1081,0
8123,0
16845,0
12462,0
19470,0
16369,0
358,0
10570,0
10904,0
6271,0
13217,0
10766,0
16561,0
3106,0
9993,0
16381,0
5465,0
10599,0
8970,0
12013,0
16599,0
19908,0
9181,0
12077,0
5976,0
2601,0
987,0
9691,0
8975,0
2870,0
17477,0
2247,0
9076,0
3183,0
6791,0
18111,0
8629,0
5754,0
18989,0
19645,0
17698,0
8832,0
12958,0
7911,0
11129,0
18528,0
12693,0
8734,0
7680,0
16627,0
15712,0
10657,0
16834,0
8598,0
9518,0
18572,0
10567,0
19095,0
6615,0
13200,0
11399,0
12965,0
3408,0
17054,0
1753,0
19589,0
19012,0
994,0
7957,0
8124,0
7319,0
17864,0
6853,0
1147,0
18826,0
6878,0
10619,0
9112,0
6204,0
2775,0
1574,0
16273,0
350,0
15949,0
8695,0
845,0
16614,0
9712,0
16263,0
12320,0
7142,0
10800,0
18840,0
19264,0
5877,0
19534,0
1089,0
10310,0
16229,0
9549,0
9286,0
11800,0
6344,0
2509,0
15894,0
9217,0
16320,0
7984,0
19420,0
7213,0
8814,0
13234,0
16217,0
18251,0
2589,0
18816,0
11783,0
9321,0
2679,0
6199,0
11519,0
18525,0
15591,0
10051,0
17105,0
16581,0
13172,0
19461,0
10880,0
9252,0
11276,0
17201,0
18815,0
3419,0
16507,0
17875,0
336,0
2023,0
9540,0
8952,0
18197,0
19408,0
2067,0
9608,0
7292,0
19359,0
19573,0
19646,0
8447,0
6335,0
7014,0
11429,0
19255,0
7299,0
5757,0
12686,0
8216,0
8186,0
3193,0
1015,0
8964,0
17939,0
8799,0
11409,0
5720,0
12266,0
9818,0
19803,0
18223,0
10963,0
10338,0
1500,0
19542,0
5593,0
12439,0
9268,0
17886,0
2450,0
129,0
10663,0
9946,0
1159,0
147,0
2365,0
17182,0
19755,0
5536,0
2505,0
11475,0
1714,0
18536,0
19077,0
10724,0
16204,0
16895,0
19518,0
19823,0
9913,0
638,0
2013,0
12196,0
2158,0
17890,0
2117,0
12717,0
2081,0
1422,0
12809,0
13106,0
8289,0
17432,0
18696,0
7751,0
1301,0
1027,0
19296,0
6829,0
12560,0
17547,0
3165,0
17955,0
807,0
2584,0
13375,0
10309,0
9875,0
9020,0
18641,0
2919,0
202,0
18192,0
9556,0
10572,0
12358,0
3135,0
8504,0
323,0
9134,0
18339,0
3248,0
1860,0
16848,0
6104,0
8805,0
8599,0
17189,0
8109,0
3474,0
19363,0
16988,0
2511,0
2823,0
15654,0
18803,0
8252,0
5969,0
11250,0
2537,0
5865,0
993,0
16425,0
16306,0
15702,0
554,0
8184,0
10818,0
12716,0
15690,0
5648,0
10594,0
19670,0
18807,0
12765,0
18998,0
9874,0
11491,0
17250,0
12608,0
918,0
7176,0
17673,0
257,0
12271,0
9278,0
9893,0
2312,0
10814,0
713,0
1135,0
10794,0
6790,0
17623,0
16452,0
7218,0
2927,0
3406,0
6346,0
500,0
16051,0
8546,0
9529,0
9831,0
7889,0
7381,0
9354,0
8850,0
12718,0
16907,0
28,0
8284,0
10389,0
1604,0
18898,0
5845,0
18301,0
12646,0
13073,0
3381,0
1598,0
6549,0
16584,0
1877,0
10982,0
18411,0
5480,0
6998,0
10018,0
8557,0
17083,0
12423,0
3555,0
10203,0
9570,0
976,0
19747,0
1650,0
3054,0
7520,0
68,0
9239,0
9453,0
3060,0
9983,0
9147,0
6376,0
12786,0
16126,0
5993,0
12144,0
13122,0
3163,0
16362,0
19266,0
9442,0
18664,0
18084,0
9659,0
5828,0
8213,0
11820,0
10906,0
19213,0
1477,0
8401,0
590,0
